News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,‘Dah baca surat ke belum’ - Soal Azalina kepada Mohd. Rashid - Utusan Malaysia,https://www.utusan.com.my/terkini/2021/08/dah-baca-surat-ke-belum-soal-azalina-kepada-mohd-rashid/,2021-08-13,,"PETALING JAYA: Timbalan Yang Dipertua Dewan Rakyat, Datuk Seri Azalina Othman Said mempersoal kepada rakan sejawatnya, Datuk Mohd. Rashid Hasnon sama ada telah membaca surat atau belum.

Ingatan dibuat oleh Ahli Parlimen Pengerang itu dalam ciapan Twitter semalam.

“Surat bertarikh 9 Ogos 2021 salinannya kepada kita berdua, dah baca ke belum @hjrashidjohor,” kata Azalina.

Terdahulu, satu portal berita memaklumkan pihak Istana Negara sebelum ini menghantar surat kepada Yang Dipertua Dewan Rakyat, Datuk Azhar Azizan Harun yang memintanya mengesahkan jumlah sokongan terkini ahli Parlimen kepada Perdana Menteri, Tan Sri Muhyiddin Yassin.

Selain itu, menerusi ciapan Twitter sama, Azalina juga berkongsi satu laporan portal yang memetik kenyataan Mohd. Rashid apabila Ahli Parlimen Batu Pahat itu mengatakan tidak pernah Yang di-Pertuan Agong berkomunikasi secara langsung dengan Yang Dipertua Dewan Rakyat berkenaan soal Parlimen.

Azalina kemudian menjawab perkara itu dengan memuat naik gambar pertemuan Yang Dipertua Dewan Rakyat dan Dewan Negara serta timbalan-timbalan masing-masing bersama Seri Paduka di Istana Negara pada 29 Jun lalu.

“YB bukan kita jumpa YDPA ramai-ramai pada 29 Jun 2021 ke?” soal beliau lagi.

Memetik berita itu, Mohd. Rashid dilaporkan berkata, beliau perlu tanya tentang laporan yang membuat dakwaan sedemikian bagaimana Yang di-Pertuan Agong boleh bertanyakan soalan kepada Yang Dipertua Dewan Rakyat.

“Menurut prosedur, ketika Parlimen bersidang, apa sahaja yang berlaku di dalam dewan, ketua Dewan Rakyat (Perdana Menteri) akan melaporkan sendiri kepada Agong termasuk sokongan majoritinya.

“Ia tidak datang daripada Speaker. Tak boleh. Ini prosedurnya,” kata Mohd. Rashid dalam portal berkenaan.",2025-08-23
Utusan Malaysia,Rahsia di The Lost Waterfall Ulu Salan - Utusan Malaysia,https://www.utusan.com.my/nasional/2018/10/rahsia-di-the-lost-waterfall-ulu-salan/,2018-10-06,,"MENEROKAI lima kawasan air terjun dalam satu ekspedisi kedengaran begitu menyeronokkan tetapi tidak kurang juga meletihkan. Namun, keletihan itu terubat sebaik melihat sendiri betapa nikmatnya dikelilingi alam semula jadi yang tidak terusik dengan kerakusan manusia. Perjalanan penulis kali ini tercatat di daerah terbesar di semenanjung Malaysia, Jerantut, Pahang melalui satu ekspedisi tiga hari dua malam di kawasan hutan yang terletak berdekatan dengan Taman Negara Pahang. Walaupun terletak hanya kira-kira 15…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-23
Utusan Malaysia,Pelakon lelaki tumbuk isteri ditahan polis - Utusan Malaysia,https://www.utusan.com.my/berita/2023/03/pelakon-lelaki-tumbuk-isteri-ditahan-polis/,2023-03-05,,"PETALING JAYA: Polis mengesahkan pelakon yang disyaki menumbuk isterinya di kawasan Rehat dan Rawat (R&R) Sungai Buloh ditahan semalam bagi membantu siasatan berhubung kejadian itu.

Pelakon berusia 29 tahun itu ditahan kira-kira 12 tengah hari ketika hadir di Bahagian Siasatan Jenayah Seksual, Wanita dan Kanak-Kanak (D11) Ibu Pejabat Polis Kontinjen (IPK) Selangor.

Ketua Polis Selangor, Datuk Hussein Omar Khan berkata, pelakon itu kemudian dibebaskan dengan jaminan polis sebaik selesai diambil keterangan pada petang hari sama.

“Setakat ini, polis sudah mengambil keterangan mangsa (isteri pelakon itu), dua saksi dan suspek.

“Polis kemungkinan akan memanggil semula mangsa untuk diambil keterangan lanjut hari ini,” katanya di sini hari ini.

Menurut beliau, polis juga sudah mendapatkan laporan awal perubatan mangsa dan disahkan mangsa mengalami kecederaan di pipi.

“Kita akan mendapatkan perintah mahkamah sementara pada esok bertujuan menghalang suami daripada melakukan perbuatan sama terhadap mangsa sementara siasatan dijalankan polis.

“Kes itu disiasat mengikut Seksyen 323 Kanun Keseksaan,” jelasnya.

Pada Jumaat media melaporkan, isteri kepada pelakon itu membuat laporan polis mendakwa ditumbuk suaminya beberapa kali sehingga cedera di bahagian mata dalam kejadian Khamis lalu.

Mangsa berusia lingkungan 20-an itu membuat laporan berhubung kejadian itu di Balai Polis Jinjang, Kuala Lumpur pada pukul 6.30 pagi.",2025-08-23
Utusan Malaysia,Golkar desak Pemilu serentak dinilai semula - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/04/golkar-desak-pemilu-serentak-dinilai-semula/,2019-04-20,,"JAKARTA 20 April – Ketua Dewan Perwakilan Daerah (DPD) Parti Golongan Karya (Golkar) Jawa Barat, Dedi Mul­yadi mendesak agar kerajaan segera menilai semula pemilihan umum (Pemilu) yang diadakan serentak dengan pemilihan legislatif dan DPD, Rabu lalu. Lapor Republika, Menurut Dedi, penilaian itu perlu susulan beberapa isu berbangkit sepanjang Pemilu termasuk kematian melibatkan sejumlah pegawai jawatankuasa pusat mengundi (KPPS). Dedi berpendapat, kes-kes kematian tersebut adalah kesan daripada proses Pemilu yang membebankan…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-23
Utusan Malaysia,Lelaki Singapura selamba buang air besar di pusat beli belah,https://www.utusan.com.my/luar-negara/2022/07/lelaki-singapura-selamba-buang-air-besar-di-pusat-beli-belah/,2022-07-02,,"SINGAPURA: Seorang lelaki tanpa sekelumit rasa malu menanggalkan seluarnya sebelum mencangkung ketika membuang air besar di ruangan terbuka di Pusat Beli-Belah Vivocity di negara ini.

Lelaki itu ‘melepaskan hajatnya’ di dalam sebuah beg plastik berwarna oren.

Aksi lelaki itu membuang air besar berjaya dirakamkan oleh pengunjung yang kebetulan melalui kawasan tersebut.

Pengunjung itu berkata, aksi menjijikkan itu berlaku di luar sebuah restoran Jepun di tingkat dua pusat beli-belah berkenaan.

“Selepas selesai, dia meninggalkan najisnya di dalam beg plastik di atas lantai begitu sahaja.

“Lelaki itu kemudian berlalu pergi seolah-olah tiada apa-apa yang berlaku,” katanya.",2025-08-23
Utusan Malaysia,"MH17: Belanda, Australia dakwa Rusia bertanggungjawab - Utusan Malaysia",https://www.utusan.com.my/nasional/2018/05/mh17-belanda-australia-dakwa-rusia-bertanggungjawab/,2018-05-25,,"THE HAGUE 25 Mei – Belanda dan Australia menegaskan Rusia bertanggungjawab menembak jatuh pesawat MH17 di timur Ukraine pada 2014, kenyataan yang bakal membawa kepada tindakan undang-undang. Menurut kenyataan yang dikeluarkan oleh Belanda, kedua-dua negara itu mendakwa Rusia memikul tanggungjawab bersama menembak jatuh pesawat Malaysia Airlines (MAS) berkenaan. Kedua-dua negara itu mengeluarkan kenyataan sehari selepas para penyiasat merumuskan bahawa peluru berpandu BUK yang menembak jatuh pesawat berkenaan adalah milik briged…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-23
Utusan Malaysia,PH-BN boleh ditumbangkan seawal bulan ini - Sanusi,https://www.utusan.com.my/nasional/2023/08/ph-bn-boleh-ditumbangkan-seawal-bulan-ini-sanusi/,2023-08-09,,"ALOR SETAR: Perikatan Nasional (PN) terus berkeyakinan bahawa kerajaan Perpaduan boleh ditumbangkan seawal bulan ini sekiranya gabungan itu menang di kesemua enam negeri yang terlibat pilihan raya negeri (PRN). Ketua Pengarah Pilihan Raya PN, Datuk Seri Muhammad Sanusi Md. Nor mendakwa, kekalahan Pakatan Harapan (PH) dan Barisan Nasional (BN) itu akan menyebabkan Ahli-Ahli Parlimen yang berada dalam kerajaan ketika ini tidak akan senang duduk. “Semalam Perdana Menteri kata nak ubah…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-23
Utusan Malaysia,Penganjur himpunan bantah UEC dipanggil polis - Utusan Malaysia,https://www.utusan.com.my/nasional/2018/07/penganjur-himpunan-bantah-uec-dipanggil-polis/,2018-07-29,,"KUALA LUMPUR 29 Julai – Gabu­ngan Mahasiswa Islam SeMalaysia (Gamis) menyifatkan tindakan pihak berkuasa memanggil Pre­siden dan Timbalan Presiden pertubuhan itu berhubung penganjuran himpunan aman bantah Sijil Peperiksaan Bersama (UEC) pada 21 Julai lalu tidak sepatutnya berlaku. Peguam Jabatan dan Hak Asasi Manusia (Juham) Dewan Pemuda Pas, Wan Rohimi Wan Daud berkata, tindakan tersebut seolah-olah satu perbuatan yang mahu menakut-nakutkan mahasiswa. Menurutnya, tindakan itu tidak ubah seperti apa dilakukan ketika…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-23
Utusan Malaysia,Penduduk berpindah ke tanah rizab sungai - Utusan Malaysia,https://www.utusan.com.my/terkini/2022/01/penduduk-berpindah-ke-tanah-rizab-sungai/,2022-01-07,,"SUNGAI PETANI: Kira-kira 30 keluarga dari Kampung Baru Pulau Tiga, Sungai Layar, Jalan Lencongan Barat di sini terpaksa menetap sementara di tanah ri­zab sungai di kampung tersebut.

Penduduk terlibat terpaksa membina rumah di tanah rizab sungai itu kerana tidak mempunyai pilihan lain selepas diarah mengosongkan tanah yang diduduki sejak 40 tahun lalu selewat-lewatnya pada 12 Janua­ri depan.

Pada masa sama, kerajaan negeri memaklumkan pihak­nya mungkin mengambil masa sekurang-kurangnya tiga bulan hingga setahun untuk menyediakan tempat penempatan.

Seorang penduduk, Mohd. ­Anuar Mat Nor, 51, berkata, beberapa penduduk mengambil keputusan tersebut selepas mereka tidak mempunyai tapak lain untuk membina semula rumah

Dia juga sedang melakukan kerja-kerja merobohkan rumah yang didiami sebelum ini untuk dipindahkan di tapak baharu.

“Sebahagian kayu dan papan rumah yang dirobohkan dan barang- barang lain perlu dipindahkan ke tempat lain sebelum 12 Januari ini,” ujarnya ketika ditemui semalam.

Seorang lagi penduduk, Muhamad Ali Aziz, 63, berkata, dia dan keluarga sedih apabila terpaksa menghadapi situasi yang tidak pernah disangkakan itu.

“Pada masa ini penduduk buntu mencari tapak rumah baharu dan terpaksa membina semula rumah di tepi sungai,” katanya.

Seorang lagi penduduk, Ramli Mat, 48, berkata, penduduk juga terpaksa mengeluarkan per­be­lanjaan untuk proses membina semula tanah termasuk kos me­nimbun tanah untuk tapak rumah.",2025-08-23
Utusan Malaysia,Arahan kantin sekolah beroperasi sepanjang Ramadan keterlaluan - Pas - Utusan Malaysia,https://www.utusan.com.my/nasional/2024/03/arahan-kantin-sekolah-beroperasi-sepanjang-ramadan-keterlaluan-pas/,2024-03-12,,"ALOR SETAR: Pas mendapati arahan Kementerian Pendidikan agar kantin sekolah dibuka ketika bulan Ramadan dilihat agak keterlaluan dan mencetuskan polemik yang tidak perlu dalam kalangan masyarakat. Menurut Ketua Dewan Ulama Pas Pusat, Datuk Ahmad Yahaya, perkara itu telah menjadi uruf setempat dan kebiasaan masyarakat untuk menghormati umat Islam yang sedang berpuasa termasuk murid yang masih berlatih untuk berpuasa. Kata Ahli Parlimen Pokok Sena itu, Menteri Pendidikan, Fadhlina Sidek dilihat gopoh…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-23
