News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Hutan di Bolivia terbakar - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/09/hutan-di-bolivia-terbakar/,2019-09-05,,"LA PAZ, Bolivia – Sejumlah 1.7 juta hektar hutan hujan dan padang rumput di Bolivia musnah akibat kebakaran sejak Mei lalu, kata pihak berkuasa kelmarin. Saiz kemusnahan itu bersamaan kira-kira 10 kali ganda saiz kota raya London. Aktivis-aktivis alam sekitar menyalahkan Presiden Evo Morales kerana menggalakkan pembakaran terbuka di kawasan hutan untuk tujuan pertanian, namun kerajaan Bolivia pula mengatakan bahawa kebakaran itu disebabkan oleh cuaca kering dan angin kencang. “Daripada…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-26
Utusan Malaysia,Muhyiddin perlu jelaskan mengapa tarif air naik,https://www.utusan.com.my/nasional/2022/03/muhyiddin-perlu-jelaskan-mengapa-tarif-air-naik/,2022-03-03,,"PETALING JAYA: Pengerusi Perikatan Nasional (PN), Tan Sri Muhyiddin Yassin perlu menjelaskan punca tarif  air meningkat di  Johor dan bukannya menawarkan air percuma kepada penduduk negeri itu.

Naib Presiden UMNO, Datuk Seri Khaled Nordin berkata, masalah tarif air yang tinggi juga hakikatnya berlarutan sejak dahulu dan perlu diselesaikan terlebih dahulu.

“Ini adalah masalah yang telah berlarutan sekian lama, dampak penswastaan sistem bekalan air Johor secara berperingkat bermula 1992. Semua ini akhirnya menyebabkan satu perjanjian konsesi pengedaran bekalan air dimeterai dengan Syarikat Air Johor Holdings (SAJH) pada 1999 untuk selama selama 30 tahun.

“Menteri Besar Johor pada 1992 adalah Presiden Parti Pribumi Bersatu Malaysia (Bersatu) dan Pengerusi Perikatan Nasional (PN) sekarang. Mungkin beliau wajar tampil menjelaskan perkara ini,” katanya dalam kenyataan di Facebooknya hari ini.

Dalam pada itu Khaled berkata, pemberian air percuma kepada golongan berpendapatan rendah (B40) hakikatnya pernah dilaksanakan sebelum ini kerajaan Barisan Nasional (BN).

“Melalui Belanjawan Johor 2021, Kerajaan Negeri Johor telah pun melaksanakan Skim Pemberian Air Percuma sebanyak 10 meter padu kepada golongan B40 Negeri Johor.

“Malah semasa saya menjadi Menteri Besar pada 2013, Kerajaan Johor telah menaikkan pemberian rebat air daripada 20 meter padu kepada 35 meter padu dalam usaha meringankan beban golongan miskin dan miskin tegarnya,” ujarnya.",2025-08-26
Utusan Malaysia,‘Perjalanan saya bersama Bayern sudah tamat’,https://www.utusan.com.my/sukan/2022/06/perjalanan-saya-bersama-bayern-sudah-tamat/,2022-05-31,,"WARSAW: Robert Lewandowski mengesahkan perjalanannya bersama Bayern Munich sudah berakhir, namun tidak mendedahkan ke mana langkahnya selepas ini.

Penyerang Poland itu berkata, perpindahan adalah jalan terbaik buatnya dan dia percaya Bayern tidak akan menghalang walaupun mereka boleh berbuat demikian.

“Hari ini, sudah sah cerita saya bersama Bayern sampai ke penghujung. Saya tidak dapat membayangkan kerjasama seterusnya selepas apa yang berlaku sejak beberapa bulan lalu,” katanya.

Kontrak Lewandowski masih berbaki setahun dan terdapat laporan Barcelona telah membuat tawaran sebanyak AS$34.5 juta (RM151 juta) untuk menandatanganinya.

Dalam temu bual bersama stesen penyiaran Poland, Lewandowski yang genap 34 ­tahun pada Ogos ini memberi bayangan bagaimana dia akan menikmati kehidupan baharu di Sepanyol.

“Saya fikir, ia adalah tempat yang baik, bukan hanya pergi untuk bercuti di sana,” katanya yang turut memaklumkan dia memiliki rumah di Mallorca.

Dalam pada itu, Ketua Pegawai Eksekutif Bayern, Oliver Kahn dan pengarah sukan kelab itu, Hasan Salihamidzic sebelum ini menegaskan, kelab tidak akan melepaskan Lewandowski sebelum 2023.

Kahn berkata, dia kecewa apabila penyerang itu mengumumkan perkara tersebut kepada umum.

“Kenapa Lewandowski membuat keputusan ini? Saya tidak boleh beritahu anda. Kenyataan seperti itu tidak patut didedahkan kepada umum,” kata penjaga gol legenda itu.",2025-08-26
Utusan Malaysia,Kanser kolon pembunuh nombor satu lelaki - Utusan Malaysia,https://www.utusan.com.my/premium/2021/05/kanser-kolon-pembunuh-nombor-satu-lelaki/,2021-05-20,,"Tahun lepas dunia dikejutkan dengan pemergian pelakon watak Black Panther, Chadwick Boseman. Adiwira berkulit hitam pertama di dunia itu, bukan mati di tangan Thanos tetapi disebabkan kanser kolon. Boseman, 43 didiagnos menghidap kanser kolon tahap tiga, namun tiada siapa pun mengetahui penderitaannya itu sehinggalah selebriti yang sedang mencipta nama itu menghembuskan nafas terakhir. Apabila berita kematiannya disahkan sebagai kanser kolon, carian mengenai penyakit itu dalam bahasa Melayu menerusi enjin carian,…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-26
Utusan Malaysia,Bersedia ancaman halimunan - Utusan Malaysia,https://www.utusan.com.my/rencana/forum/2021/10/bersedia-ancaman-halimunan/,2021-10-02,,"SAUDARA PENGARANG,

PANDEMIK Covid-19 yang melanda negara sekarang membuktikan sangat sukar untuk melawan virus halimunan kerana ia tidak dapat dilihat dengan mata kita.

Walaupun sukar, kerajaan tidak mudah menyerah kalah apabila mengambil pelbagai langkah untuk memastikan ia tidak terus menjadi ancaman kepada rakyat.

Sebenarnya terdapat satu lagi serangan halimunan yang tidak dapat dilihat oleh mata kita, iaitu fenomena peningkatan suhu bumi akibat perubahan iklim yang memberi kesan buruk kepada kesihatan manusia.

Fenomena gelombang haba menyebabkan penularan penyakit berkaitan suhu panas dan meningkatkan kadar kematian.

Ia boleh menyebabkan seseorang kehilangan air dalam badan seterusnya diserang strok haba yang boleh membawa maut.

Selain itu, peningkatan suhu bumi menyebabkan pertambahan tahap kepekatan pencemaran udara yang memberi kesan buruk terhadap kesihatan manusia.

Malaysia tidak terkecuali menerima kesan daripada gelombang haba.

Contohnya pada tahun ini, 10 daerah di Semenanjung diletakkan dalam keadaan berjaga-jaga berikutan merekodkan gelombang haba tahap kuning.

Tahap kuning merujuk kepada suhu maksimum harian 35 hingga 37 darjah Celsius untuk sekurang-kurangnya tiga hari berturut-turut.

Menurut Jabatan Meteorologi Malaysia, 10 daerah tersebut adalah Tampin, Tangkak, Kluang, Kuala Kangsar, Kinta, Batang Padang, Hilir Perak, Jeli, Kuala Krai dan Gua Musang.

Malaysia pernah merekodkan gelombang haba tahap merah atau kecemasan pada 1998.

Suhu tertinggi pernah direkodkan pada tahun itu adalah 40.1 darjah Celsius di Chuping, Perlis disebabkan fenomena El Nino sehingga berlaku musim kemarau panjang.

Jika pencemaran alam terus berlaku dan kesan rumah hijau tidak dikawal dengan efektif, negara ini berisiko tinggi dilanda cuaca melampau kesan daripada perubahan iklim.

Oleh itu, setiap individu perlu memainkan peranan dalam menghadapi masalah perubahan iklim.

Mereka boleh membantu mengurangkan kesan rumah hijau menggunakan bahan bakar fosil dalam jumlah sedikit.

Program kesedaran mengenai kesan buruk perubahan iklim perlu dilaksanakan secara sistematik dan menyeluruh kepada masyarakat.

Hal ini perlu dititikberatkan dari bangku sekolah lagi bagi membentuk pemikiran generasi muda yang berasa bertanggungjawab untuk menjaga alam sekitar dan mengurangkan kesan perubahan iklim.

Dalam pada itu, kerajaan mewujudkan Dasar Perubahan Iklim Negara pada 2009 bagi menghadapi cabaran perubahan iklim secara menyeluruh dan bersepadu.

Dasar ini bertujuan memastikan pembangunan yang berdaya tahan terhadap perubahan iklim bagi memenuhi aspirasi negara dalam menerajui kelestarian.

Secara khususnya dasar ini menjadi satu panduan dalam pelan pembangunan di mana perubahan iklim diambil kira dalam perancangan, pelaksanaan dan setiap keputusan yang dibuat.

Selain itu, dasar ini mendukung pertumbuhan ekonomi secara lestari berserta pemuliharaan alam sekitar dan juga pembangunan modal insan.

Adalah menjadi tanggungjawab setiap rakyat untuk mendukung dasar ini dan memastikan setiap pembangunan dilakukan tidak mengorbankan kelestarian alam yang menjadi tonggak kepada kestabilan iklim.

Perubahan iklim adalah isu global yang tidak dapat dielakkan dan kita mesti bersedia menghadapi kesan buruk daripada fenomena ini.

MOHAMED KHATIF TAWAF, UiTM Cawangan Johor Kampus Pasir Gudang.",2025-08-26
Utusan Malaysia,"Gaduh, kepala kanak-kanak berusia setahun ditetak - Utusan Malaysia",https://www.utusan.com.my/berita/2021/07/gaduh-kepala-kanak-kanak-berusia-setahun-ditetak/,2021-07-04,,"KUALA SELANGOR: Seorang kanak-kanak berusia setahun maut selepas kepalanya ditetak bapa saudaranya sendiri dalam satu kejadian di Kampung Parit Mahang, Jeram di sini hari ini.

Dalam kejadian pada waktu tengah hari itu, suspek Mohd. Hidayat didakwa menghayun sebilah parang panjang ke arah saudara iparnya, namun hayunan pertama terkena anak kepala anak saudara dan cuba menghayunkannya sekali lagi, tetapi berjaya dihalang ahli keluarga lain.

Berdasarkan satu laporan diterima pemberita, kejadian dikatakan berpunca daripada pergaduhan antara ahli keluarga yang bermula dengan pertikaman lidah antara adik beradik di rumah orang tua mereka.

“Saya menerima panggilan daripada emak pada pukul 12 tengah hari apabila berlaku pertengkaran mulut antara adik beradik dan bergegas ke sana. Semasa sampai di rumah, pertengkaran masih berlaku kemudian salah seorang beredar dari situ.

“Suspek ketika itu kelihatan dalam keadaan mundar mandir di tepi (luar) rumah, tidak lama kemudian saya terdengar jeritan dari rumah sebelah milik adik saya dan bergegas ke bahagian belakang rumah dan mendapati suspek menghayunkan parang panjang untuk menetak adik ipar dan anak adik ipar.

“Semasa hayunan pertama, terkena anak saudara berusia setahun lebih pada bahagian kepala. Suspek kemudian ingin menetak sekali lagi tetapi sempat ditahan oleh saya. Saya menangkap suspek dan menghubungi polis untuk mendapatkan bantuan,” katanya.

Sementara itu Ibu Pejabat Polis Kuala Selangor dalam satu makluman ringkas kepada pemberita mengesahkan kejadian berkenaan dan memaklumkan kes disiasat di bawah Seksyen 302 Kanun Keseksaan kerana mendatangkan kecederaan yang boleh menyebabkan kematian.",2025-08-26
Utusan Malaysia,Mimpi ngeri remaja Gaza kudung kaki dibom Israel,https://www.utusan.com.my/luar-negara/2024/02/mimpi-ngeri-remaja-gaza-kudung-kaki-dibom-israel/,2024-02-03,,"GAZA: Tiada siapa yang mampu berdepan mimpi ngeri seperti dialami Ahed Bseiso ketika dia terpaksa menjalani prosedur yang menyakitkan dan traumatik di atas meja makan di rumahnya berikutan serangan Israel. “Apa yang saya dapat lihat hanyalah kabus putih. Untuk sesaat, saya fikir saya sudah mati,” kata Ahed kepada Al Jazeera, mengimbas kembali peristiwa 19 Disember lalu. Pelajar universiti berusia 17 tahun itu dan kakaknya Mona naik ke tingkat enam bangunan…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-26
Utusan Malaysia,Melaka mengundi: Calon Ketua Menteri sumbang kerusi kesembilan BN (tidak rasmi) - Utusan Malaysia,https://www.utusan.com.my/terkini/2021/11/melaka-mengundi-calon-ketua-menteri-sumbang-kerusi-kesembilan-bn-tidak-rasmi/,2021-11-20,,"PETALING JAYA: Calon Ketua Menteri, Datuk Seri Sulaiman Md. Ali menyumbang kerusi kesembilan untuk Barisan Nasional (BN).

Keputusan tidak rasmi itu menyaksikan beliau mempertahan kerusi Dewan Undangan Negeri (DUN) Lendu.

Calon BN dari MCA, Ngwe Hee Sem pula merampas kerusi dari Pakatan Harapan (PH) di DUN Machap Jaya.

BN turut memenangi kerusi DUN Kuala Linggi menerusi Rosli Abdullah.

DUN Asahan pula dimenangi oleh calon BN, Fairul Nizam Roslan yang menewaskan Datuk Seri Idris Haron.

Calon BN, Hameed Mytheen Kunju Basheer turut memenangi kerusi DUN Ayer Limau.

Setakat ini, BN memenangi kerusi DUN Lendu, Machap Jaya, Asahan, Kuala Linggi, Tanjung Bidara, Taboh Naning, Rim, Merlimau dan Ayer Limau.

Keputusan diraih setakat 8.20 malam.",2025-08-26
Utusan Malaysia,Ahmad Terrirudin dilantik Peguam Negara,https://www.utusan.com.my/nasional/2023/09/ahmad-terrirudin-dilantik-peguam-negara/,2023-09-01,,"PETALING JAYA: Datuk Ahmad Terrirudin Mohd. Salleh dilantik sebagai Peguam Negara berkuat kuasa mulai 6 September ini.

Kenyataan itu menjawab desas-desus pelantikan Peguam Negara yang baharu ekoran kontrak Tan Sri Idrus Harun berakhir pada minggu depan.

Pelantikan tersebut sekali gus mengembalikan kedudukan Peguam Negara dalam kalangan pegawai kanan Jabatan Peguam Negara setelah tiga penyandang merupakan orang luar bermula daripada Tan Sri Mohamed Apandi Ali, Tan Sri Tommy Thomas dan Idrus sendiri yang masing-masing merupakan bekas Hakim Mahkamah Persekutuan dan peguam.

Kali terakhir Peguam Negara dalam kalangan pegawai kanan agensi itu adalah Tan Sri Abdul Gani Patail.

Ketua Setiausaha Negara, Tan Sri Mohd. Zuki Ali berkata, selaras dengan Fasal (1) Perkara 145 Perlembagaan Persekutuan, Yang di-Pertuan Agong telah memperkenankan pelantikan Ahmad Terrirudin bagi menggantikan Idrus yang akan tamat tempoh lantikan secara kontrak pada 5 September.

Katanya, Ahmad Terrirudin ketika ini adalah merupakan Peguam Cara Negara.

“Kerajaan mengucapkan ribuan terima kasih kepada Tan Sri Idrus Harun atas perkhidmatan beliau kepada Negara selama beliau memegang jawatan sebagai Peguam Negara,” katanya dalam kenyataan hari ini.

Sebelum dilantik Peguam Cara Negara yang merupakan kedudukan nombor dua selepas Peguam Negara, Ahmad Terrirudin merupakan K etua Pendaftar Mahkamah Persekutuan Malaysia.

Pada 3 Mac lalu, Mohd Zuki memaklumkan Idrus dilantik semula sebagai Peguam Negara bagi tempoh enam bulan berkuat kuasa 6 Mac.

Idrus telah dilantik menjadi Peguam Negara pada 6 Mac 2020 bagi tempoh dua tahun menggantikan Tan Sri Tommy Thomas yang meletak jawatan pada 28 Februari 2020.

Sebelum dilantik sebagai Peguam Negara, Idrus adalah Hakim Mahkamah Persekutuan selain pernah berkhidmat dengan Suruhanjaya Pilihan Raya (SPR) serta penasihat undang-undang Suruhanjaya Pencegahan Rasuah Malaysia (SPRM).",2025-08-26
Utusan Malaysia,Tak patut jadi isu - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/01/tak-patut-jadi-isu/,2019-01-10,,"KUALA LUMPUR 10 Jan. – Siasatan pihak polis terhadap tiga individu yang didakwa menghina Sultan Muhammad V mengikut Akta Hasutan 1948 tidak sepatutnya dijadikan isu oleh mana-mana pihak. Dalam hal tersebut, semua pihak kena jelas bahawa dakwaan terhadap tiga individu terbabit kerana kenyataan terbuka mereka mempertikai dan menghina kedudukan Sultan Muhammad V sebagai ketua kerajaan dan ketua agama Islam. Pakar Perlembagaan Persekutuan, Tan Sri Abdul Aziz Abdul Rahman mengakui pihak…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-26
