News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Golf amal Piala Presiden PEKEMA 2025 dapat sambutan meriah,https://www.utusan.com.my/sukan/2025/08/golf-amal-piala-presiden-pakema-2025-dapat-sambutan-meriah/?utm_source=rss&utm_medium=rss&utm_campaign=golf-amal-piala-presiden-pakema-2025-dapat-sambutan-meriah,"Sat, 23 Aug 2025 11:19:57 +0000",Golf,"PUTRAJAYA: Kejohanan golf amal Piala Presiden PEKEMA 2025 mendapat sambutan luar biasa apabila disertai hampir 500 peserta dari seluruh negara. Edisi ke-11 kejohanan anjuran Persatuan Pengimport dan Peniaga Kenderaan Melayu Malaysia (PEKEMA) itu berlangsung selama dua hari, bermula hari ini di Palm Garden Golf Club, di sini.",2025-08-23
Utusan Malaysia,Isu Jalur Gemilang: Perlu lebih matang dalam memberi respon – Nur Jazlan,https://www.utusan.com.my/nasional/2025/08/isu-jalur-gemilang-perlu-lebih-matang-dalam-memberi-respon-nur-jazlan/?utm_source=rss&utm_medium=rss&utm_campaign=isu-jalur-gemilang-perlu-lebih-matang-dalam-memberi-respon-nur-jazlan,"Sat, 23 Aug 2025 10:53:27 +0000",BERITA,"PETALING JAYA: Ahli Majlis Kerja Tertinggi (MKT) UMNO, Datuk Nur Jazlan Mohamed berkata, isu Jalur Gemilang tidak seharusnya menjejaskan kerjasama antara UMNO dan DAP dalam Kerajaan Perpaduan. Beliau berkata, semua pihak dalam Kerajaan Perpaduan perlu bertindak lebih matang dalam memberi respon mengenai sesuatu isu termasuk Jalur Gemilang, agar tidak mengeruhkan kerjasama dalam kerajaan ketika ini.",2025-08-23
Utusan Malaysia,Kes peras ugut: Prabowo pecat Timbalan Menteri Tenaga Kerja Indonesia,https://www.utusan.com.my/luar-negara/2025/08/kes-peras-ugut-prabowo-pecat-timbalan-menteri-tenaga-kerja-indonesia/?utm_source=rss&utm_medium=rss&utm_campaign=kes-peras-ugut-prabowo-pecat-timbalan-menteri-tenaga-kerja-indonesia,"Sat, 23 Aug 2025 10:30:28 +0000",Asia Tenggara,"JAKARTA:Presiden Indonesia, Prabowo Subianto memecat Timbalan Menteri Tenaga Kerja, Immanuel Ebenezer Gerungan, atau lebih dikenali sebagai Noel, selepas beliau menjadi suspek dalam kes peras ugut berkaitan pensijilan Keselamatan dan Kesihatan Pekerjaan (K3). Kes itu timbul susulan laporan awam yang mendakwa berlaku kutipan bayaran haram untuk mendapatkan sijil K3 yang dikeluarkan oleh Kementerian Tenaga Kerja.",2025-08-23
Utusan Malaysia,Lelaki bertopeng cuba culik murid darjah enam,https://www.utusan.com.my/nasional/2025/08/lelaki-bertopeng-cuba-culik-murid-darjah-enam/?utm_source=rss&utm_medium=rss&utm_campaign=lelaki-bertopeng-cuba-culik-murid-darjah-enam,"Sat, 23 Aug 2025 10:25:35 +0000",BERITA,"MELAKA: Seorang kanak-kanak berusia 12 tahun nyaris menjadi mangsa culik dalam kejadian yang berlaku pada 15 Ogos lalu. Dalam kejadian pada pukul 5.00 petang itu, mangsa sedang mengayuh basikal sebelum dikejar seorang lelaki bertopeng yang menaiki van berwarna putih.",2025-08-23
Utusan Malaysia,Tiga rekod 4x100m MSSM lebur di Kangar,https://www.utusan.com.my/sukan/2025/08/tiga-rekod-4x100m-mssm-lebur-di-kangar/?utm_source=rss&utm_medium=rss&utm_campaign=tiga-rekod-4x100m-mssm-lebur-di-kangar,"Sat, 23 Aug 2025 10:19:28 +0000",Olahraga,"KANGAR: Trek balapan di Stadium Tuanku Syed Putra terus membawa ‘tuah’ kepada atlet remaja apabila tiga lagi rekod acara lari berganti-ganti 4×100 meter (m) diperbaharui pada Kejohanan Olahraga Majlis Sukan Sekolah Malaysia (MSSM) 2025 di sini, kelmarin.",2025-08-23
Utusan Malaysia,Lelaki Pakistan sebak majlis perkahwinan bertukar upacara pengebumian 23 ahli keluarga,https://www.utusan.com.my/luar-negara/2025/08/lelaki-pakistan-sebak-majlis-perkahwinan-bertukar-upacara-pengebumian-23-ahli-keluarga/?utm_source=rss&utm_medium=rss&utm_campaign=lelaki-pakistan-sebak-majlis-perkahwinan-bertukar-upacara-pengebumian-23-ahli-keluarga,"Sat, 23 Aug 2025 10:00:44 +0000",Asia,"QADIR NAGAR: Kegembiraan menjelang hari perkahwinan Noor Muhammad bertukar tragedi apabila banjir besar meragut nyawa 23 ahli keluarga dan saudara-maranya, hanya dua hari sebelum majlis berlangsung. Muhammad, 25, yang bekerja sebagai buruh di Malaysia, pulang ke kampung halamannya di Qadir Nagar, daerah pergunungan Buner, selepas tiba di Lapangan Terbang Islamabad pada 15 Ogos lalu.",2025-08-23
Utusan Malaysia,Dewan Rakyat belum terima usul rujuk PM ke jawatankuasa Parlimen,https://www.utusan.com.my/berita/2025/08/dewan-rakyat-belum-terima-usul-rujuk-pm-ke-jawatankuasa-parlimen/?utm_source=rss&utm_medium=rss&utm_campaign=dewan-rakyat-belum-terima-usul-rujuk-pm-ke-jawatankuasa-parlimen,"Sat, 23 Aug 2025 09:44:05 +0000",BERITA,"KUALA SELANGOR: Dewan Rakyat belum menerima usul daripada Ahli Parlimen Pagoh, Tan Sri Muhyiddin Yassin yang mahu merujuk Perdana Menteri, Datuk Seri Anwar Ibrahim kepada Jawatankuasa Hak dan Kebebasan Parlimen. Speaker Dewan Rakyat, Tan Sri Johari Abdul berkata, pihaknya setakat ini tiada menerima sebarang usul mengenai perkara berkenaan.",2025-08-23
Utusan Malaysia,Kern Pharma ganti Confidis dalam PLTdL25,https://www.utusan.com.my/terkini/2025/08/kern-pharma-ganti-confidis-dalam-pltdl25/?utm_source=rss&utm_medium=rss&utm_campaign=kern-pharma-ganti-confidis-dalam-pltdl25,"Sat, 23 Aug 2025 09:42:32 +0000",Basikal,"PETALING JAYA: Ketiadaan pasukan gergasi WorldTeam, Cofidis dalam edisi ke-29 PETRONAS Le Tour de Langkawi 2025 (PLTdL25) pantas diisi Equipo Kern Pharma yang sedia membuat kemunculan semula di tanah air.",2025-08-23
Utusan Malaysia,"Pemandu lori maut, 10 selamat kemalangan libat 11 kenderaan",https://www.utusan.com.my/nasional/2025/08/pemandu-lori-maut-10-selamat-kemalangan-libat-11-kenderaan/?utm_source=rss&utm_medium=rss&utm_campaign=pemandu-lori-maut-10-selamat-kemalangan-libat-11-kenderaan,"Sat, 23 Aug 2025 09:34:13 +0000",BERITA,"MUAR: Seorang pemandu lori maut, manakala 10 lagi selamat dalam kemalangan melibatkan 11 kenderaan di KM 129.9 Lebuhraya Utara Selatan (PLUS) arah selatan awal pagi ini. Menurut Ketua Balai Bomba Pagoh, PKPgB Mohd Fadli Ismail, pihak bomba menerima panggilan mengenai kejadian yang berlaku selepas susur keluar kawasan Rehat dan Rawat (R&#38;R) Pagoh kira-kira pukul 6.",2025-08-23
Utusan Malaysia,"Bas ekspres langgar treler, dua penumpang cedera",https://www.utusan.com.my/nasional/2025/08/bas-ekspres-langgar-treler-dua-penumpang-cedera/?utm_source=rss&utm_medium=rss&utm_campaign=bas-ekspres-langgar-treler-dua-penumpang-cedera,"Sat, 23 Aug 2025 09:32:09 +0000",BERITA,"MUAR: Dua penumpang bas ekspres cedera selepas kenderaan itu melanggar belakang sebuah treler di KM 152.4 Lebuhraya PLUS arah selatan dalam kejadian pagi ini. Pemandu bas ekspres dan 23 penumpang yang lainnya terselamat dalam nahas itu. Turut terselamat pemandu dan kelindan treler. Ketika kejadian, kedua-dua kenderaan menghala ke Johor Bahru.",2025-08-23
