News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Arfie Shah lebarkan sayap lakonan ke Taiwan,https://www.utusan.com.my/nasional/2025/09/arfie-shah-lebarkan-sayap-lakonan-ke-taiwan/?utm_source=rss&utm_medium=rss&utm_campaign=arfie-shah-lebarkan-sayap-lakonan-ke-taiwan,"Fri, 12 Sep 2025 06:01:48 +0000",BERITA,"KUALA LUMPUR: Terus menempa nama di persada seni antarabangsa, pelakon, Arfie Shah kini dilamar sebuah produksi dari Taiwan untuk membintangi drama bersiri terbaharu mereka. Menurut Arfie, tawaran tersebut merupakan batu loncatan yang cukup bermakna untuk portfolionya meskipun tidak memegang watak utama. “Saya anggap tawaran ini sebagai rezeki besar.",2025-09-12
Utusan Malaysia,"‘Bukan kualiti terbaik, tapi berilah peluang’ – Pengarah Abu Si Raksasa",https://www.utusan.com.my/nasional/2025/09/bukan-kualiti-terbaik-tapi-berilah-peluang-pengarah-abu-si-raksasa/?utm_source=rss&utm_medium=rss&utm_campaign=bukan-kualiti-terbaik-tapi-berilah-peluang-pengarah-abu-si-raksasa,"Fri, 12 Sep 2025 05:30:04 +0000",BERITA,"KUALA LUMPUR: Pengarah dan penulis skrip filem Abu Si Raksasa, Ramdan Che Hassan berharap masyarakat tidak cepat menghukum karya seni hanya berdasarkan kritikan awal atau persepsi luaran sebelum menontonnya sendiri. Jelas Ramdan, pihaknya percaya filem ini menjadi bualan di media sosial bukan sahaja kerana kritikan tapi juga kerana berani menampilkan filem dengan genre sedia ada.",2025-09-12
Utusan Malaysia,Suami isteri berdepan hukuman mati edar dadah,https://www.utusan.com.my/nasional/2025/09/suami-isteri-berdepan-hukuman-mati-edar-dadah/?utm_source=rss&utm_medium=rss&utm_campaign=suami-isteri-berdepan-hukuman-mati-edar-dadah,"Fri, 12 Sep 2025 05:18:32 +0000",BERITA,KOTA TINGGI: Sepasang suami isteri bersama rakan wanita berdepan hukuman mati selepas didakwa di Mahkamah Sesyen di sini atas pertuduhan mengedar dadah di sebuah rumah di Taman Sri Penawar minggu lalu.,2025-09-12
Utusan Malaysia,"Pegawai imigresen dipenjara, denda RM150,000 palsukan Pas MM2H",https://www.utusan.com.my/nasional/2025/09/pegawai-imigresen-dipenjara-denda-rm150000-palsukan-pas-mm2h/?utm_source=rss&utm_medium=rss&utm_campaign=pegawai-imigresen-dipenjara-denda-rm150000-palsukan-pas-mm2h,"Fri, 12 Sep 2025 05:14:19 +0000",BERITA,"KUALA LUMPUR: Seorang pegawai imigresen dijatuhi hukuman penjara lapan tahun dan denda RM150,000 oleh Mahkamah Tinggi di sini hari ini selepas didapati bersalah memalsukan dokumen Pas Malaysia My Second Home (MM2H) bagi tujuan penyeludupan migran, tiga tahun lalu.",2025-09-12
Utusan Malaysia,"Mansuh matrikulasi, jadikan STPM syarat tunggal masuk universiti awam",https://www.utusan.com.my/nasional/2025/09/mansuh-matrikulasi-jadikan-stpm-syarat-tunggal-masuk-universiti-awam/?utm_source=rss&utm_medium=rss&utm_campaign=mansuh-matrikulasi-jadikan-stpm-syarat-tunggal-masuk-universiti-awam,"Fri, 12 Sep 2025 05:08:14 +0000",BERITA,PUTRAJAYA: Kementerian Pendidikan Tinggi (KPT) dituntut memansuhkan program matrikulasi dan menjadikan silibus Sijil Tinggi Persekolahan Malaysia (STPM) sebagai satu-satunya piawaian kemasukan ke universiti awam (UA).,2025-09-12
Utusan Malaysia,Terima undi lebih 2.4 juta tanda Pas milik rakyat,https://www.utusan.com.my/nasional/2025/09/terima-undi-lebih-2-4-juta-tanda-pas-milik-rakyat/?utm_source=rss&utm_medium=rss&utm_campaign=terima-undi-lebih-2-4-juta-tanda-pas-milik-rakyat,"Fri, 12 Sep 2025 05:06:59 +0000",BERITA,"ALOR SETAR: Pas bukan lagi parti kecil yang boleh diperlekehkan, sebaliknya menjadi sebuah gerakan Islam arus perdana yang semakin diterima rakyat berdasarkan keputusan Pilihan Raya Umum Ke-15 (PRU15).  Ketua Pemuda Pas, Afnan Hamimi Taib Azamudden berkata, fakta menunjukkan Pas meraih lebih 2.",2025-09-12
Utusan Malaysia,`High Council’ di blok Zara Qairina,https://www.utusan.com.my/berita/2025/09/high-council-di-blok-zara-qairina/?utm_source=rss&utm_medium=rss&utm_campaign=high-council-di-blok-zara-qairina,"Fri, 12 Sep 2025 05:03:25 +0000",BERITA,"KOTA KINABALU: Pengawal keselamatan, Linah Mansoding @ Jaliha mendedahkan `High Council&#8217; wujud di Asrama Qurratu &#8216;Ayun di Sekolah Menengah Kebangsaan Agama (SMKA) Tun Datu Mustapha, Papar.",2025-09-12
Utusan Malaysia,"AIPA 46, himpun 25 delegasi antarabangsa",https://www.utusan.com.my/nasional/2025/09/aipa-46-himpun-25-delegasi-antarabangsa/?utm_source=rss&utm_medium=rss&utm_campaign=aipa-46-himpun-25-delegasi-antarabangsa,"Fri, 12 Sep 2025 05:03:06 +0000",BERITA,"KUALA LUMPUR: Sebanyak 25 delegasi antarabangsa mengambil bahagian pada Perhimpunan Agung Antara Parlimen ASEAN (AIPA) Ke-46 dari 16 hingga 22 September di Pusat Dagangan Dunia Kuala Lumpur (WTCKL). Persidangan kali ini menghimpunkan lapan negara anggota AIPA, 13 negara pemerhati serta tiga negara tetamu khas.",2025-09-12
Utusan Malaysia,NASA larang warga China daripada bekerja untuk program angkasa,https://www.utusan.com.my/berita/2025/09/nasa-larang-warga-china-daripada-bekerja-untuk-program-angkasa/?utm_source=rss&utm_medium=rss&utm_campaign=nasa-larang-warga-china-daripada-bekerja-untuk-program-angkasa,"Fri, 12 Sep 2025 05:00:56 +0000",Amerika,"WASHINGTON: Pentadbiran Aeronautik dan Angkasa Lepas Kebangsaan (NASA) Amerika Syarikat bertindak menyekat warga China daripada mengakses kemudahan, bahan serta rangkaian agensi itu walaupun mereka memiliki visa sah. Tindakan drastik tersebut sekali gus menafikan peluang warga China untuk terus berkhidmat di salah sebuah pusat penyelidikan angkasa paling berprestij dunia.",2025-09-12
Utusan Malaysia,‘KRT perlu pendekatan baharu yang relevan untuk tarik generasi muda’,https://www.utusan.com.my/nasional/2025/09/krt-perlu-pendekatan-baharu-yang-relevan-untuk-tarik-generasi-muda/?utm_source=rss&utm_medium=rss&utm_campaign=krt-perlu-pendekatan-baharu-yang-relevan-untuk-tarik-generasi-muda,"Fri, 12 Sep 2025 04:56:03 +0000",BERITA,"BUKIT MERTAJAM : Kawasan Rukun Tetangga (KRT) perlu tampil dengan pendekatan baharu yang lebih relevan agar ia boleh menarik minat generasi muda untuk menganggotai organisasi itu. Timbalan Ketua Menteri I, Datuk Dr.",2025-09-12
